property_category,property_type,district,price,area,price_per_sqm
жилая,комната,ВАО,1443692,16.5,87579
жилая,дом,ВАО,62068217,167.4,370815
жилая,дом,ВАО,63557533,203.6,312232
жилая,дом,ВАО,48866412,170.5,286662
жилая,дом,ВАО,65883224,234.8,280582
жилая,дом,ВАО,52210567,154.6,337613
жилая,дом,ВАО,58117192,208.7,278407
жилая,дом,ВАО,63375643,229.3,276382
жилая,дом,ВАО,44117129,158.0,279160
жилая,дом,ВАО,47077643,221.1,212970
жилая,дом,ВАО,43812052,173.3,252860
жилая,дом,ВАО,57415063,187.8,305788
жилая,дом,ВАО,57181861,187.9,304253
жилая,дом,ВАО,22918966,118.5,193382
жилая,дом,ВАО,46023182,198.4,231928
жилая,таунхаус,ВАО,18789242,88.7,211807
жилая,таунхаус,ВАО,26939965,118.8,226750
жилая,таунхаус,ВАО,16713731,92.3,181011
жилая,таунхаус,ВАО,33737615,109.0,309608
жилая,таунхаус,ВАО,11822024,71.5,165243
жилая,таунхаус,ВАО,20169289,112.9,178584
жилая,таунхаус,ВАО,23099091,100.9,228903
жилая,таунхаус,ВАО,19095208,81.3,234816
жилая,таунхаус,ВАО,20944854,115.2,181807
коммерческая,офис,ВАО,23691957,363.4,80000
коммерческая,офис,ВАО,23471410,282.5,80000
коммерческая,офис,ВАО,17566899,300.1,80000
коммерческая,офис,ВАО,15205753,297.2,80000
коммерческая,офис,ВАО,19777464,230.5,80000
коммерческая,офис,ВАО,13329550,175.0,80000
коммерческая,офис,ВАО,28677713,379.9,80000
коммерческая,офис,ВАО,21477088,362.2,80000
коммерческая,офис,ВАО,13961994,249.3,80000
коммерческая,офис,ВАО,28178948,306.3,80000
коммерческая,офис,ВАО,17035186,309.9,80000
коммерческая,офис,ВАО,28629851,371.3,80000
коммерческая,офис,ВАО,30122054,348.4,80000
коммерческая,офис,ВАО,25898236,331.7,80000
коммерческая,офис,ВАО,13942321,268.9,80000
коммерческая,офис,ВАО,24061030,296.4,80000
коммерческая,офис,ВАО,16214099,226.0,80000
коммерческая,офис,ВАО,16685427,231.7,80000
коммерческая,офис,ВАО,18618835,325.7,80000
коммерческая,торговое помещение,ВАО,29943087,240.5,120000
коммерческая,торговое помещение,ВАО,8285091,81.3,120000
коммерческая,торговое помещение,ВАО,11682694,104.1,120000
коммерческая,торговое помещение,ВАО,14531834,156.6,120000
коммерческая,торговое помещение,ВАО,15312601,177.0,120000
коммерческая,торговое помещение,ВАО,25598198,187.0,120000
коммерческая,торговое помещение,ВАО,18666849,212.6,120000
коммерческая,торговое помещение,ВАО,12955625,152.6,120000
коммерческая,торговое помещение,ВАО,15757305,123.9,120000
коммерческая,торговое помещение,ВАО,15514494,189.4,119999
коммерческая,торговое помещение,ВАО,25195442,213.3,120000
коммерческая,торговое помещение,ВАО,22012029,183.7,119999
коммерческая,торговое помещение,ВАО,15576593,199.4,120000
коммерческая,торговое помещение,ВАО,18003461,160.0,120000
коммерческая,склад,ВАО,30691088,771.8,40000
коммерческая,склад,ВАО,55248339,1301.5,40000
коммерческая,склад,ВАО,42793935,953.9,40000
коммерческая,склад,ВАО,21291055,617.3,40000
коммерческая,склад,ВАО,35860090,860.7,40000
коммерческая,склад,ВАО,41690865,1013.7,40000
коммерческая,склад,ВАО,31974997,1031.8,40000
коммерческая,склад,ВАО,52120138,1278.2,40000
коммерческая,склад,ВАО,19202023,744.1,40000
коммерческая,производственное помещение,ВАО,19175774,541.0,50000
коммерческая,производственное помещение,ВАО,48718901,992.0,50000
коммерческая,производственное помещение,ВАО,17256408,501.6,50000
коммерческая,производственное помещение,ВАО,42479390,726.4,50000
коммерческая,производственное помещение,ВАО,32960933,667.3,50000
коммерческая,производственное помещение,ВАО,29998172,853.1,50000
коммерческая,производственное помещение,ВАО,22779255,666.0,50000
коммерческая,готовый бизнес,ВАО,2852852,0.0,0
коммерческая,готовый бизнес,ВАО,4451807,0.0,0
коммерческая,готовый бизнес,ВАО,6131705,0.0,0
коммерческая,готовый бизнес,ВАО,4333586,0.0,0
коммерческая,готовый бизнес,ВАО,3975172,0.0,0
коммерческая,готовый бизнес,ВАО,3471595,0.0,0
земля,участок,ВАО,4856753,836.9,5803
земля,участок,ВАО,5836611,1120.8,5207
земля,участок,ВАО,4354360,726.5,5993
земля,участок,ВАО,6380555,1203.6,5301
земля,участок,ВАО,2152471,455.4,4726
земля,участок,ВАО,3513877,628.9,5587
земля,участок,ВАО,2873560,643.7,4464
земля,участок,ВАО,3142255,507.5,6191
земля,участок,ВАО,4750318,805.2,5899
прочая,гараж,ВАО,965482,23.3,41442
прочая,гараж,ВАО,883219,18.9,46793
прочая,гараж,ВАО,947225,27.8,34124
прочая,гараж,ВАО,835897,16.3,51173
прочая,гараж,ВАО,811551,28.9,28120
прочая,гараж,ВАО,813595,21.1,38471
прочая,гараж,ВАО,915588,18.5,49496
прочая,машиноместо,ВАО,445985,,0
прочая,машиноместо,ВАО,451621,,0
прочая,машиноместо,ВАО,405671,,0
прочая,машиноместо,ВАО,443041,,0
прочая,машиноместо,ВАО,469626,,0
прочая,машиноместо,ВАО,444842,,0
жилая,квартира,ЮВАО,10178290,61.7,164990
жилая,квартира,ЮВАО,9040973,54.7,165405
жилая,квартира,ЮВАО,11265264,91.4,123197
жилая,квартира,ЮВАО,16581312,84.0,197392
жилая,квартира,ЮВАО,7285924,64.8,112417
жилая,квартира,ЮВАО,9317004,53.0,175694
жилая,квартира,ЮВАО,6732785,44.7,150487
жилая,квартира,ЮВАО,15354634,101.2,151682
жилая,квартира,ЮВАО,9859091,54.1,182208
жилая,квартира,ЮВАО,10852093,79.2,136971
жилая,квартира,ЮВАО,11680990,75.7,154340
жилая,квартира,ЮВАО,9273893,58.9,157516
жилая,квартира,ЮВАО,9819927,78.7,124790
жилая,квартира,ЮВАО,7134606,64.6,110392
жилая,квартира,ЮВАО,17192624,85.8,200435
жилая,квартира,ЮВАО,11521642,83.4,138183
жилая,квартира,ЮВАО,10489646,84.8,123721
жилая,квартира,ЮВАО,7779321,56.1,138595
жилая,квартира,ЮВАО,13093971,85.4,153340
жилая,квартира,ЮВАО,11369044,57.4,198105
жилая,квартира,ЮВАО,17277398,97.1,177997
жилая,квартира,ЮВАО,8681421,64.9,133797
жилая,квартира,ЮВАО,5494750,53.3,103002
жилая,квартира,ЮВАО,8301205,55.9,148424
жилая,квартира,ЮВАО,12704860,89.3,142320
жилая,квартира,ЮВАО,10874891,81.5,133430
жилая,квартира,ЮВАО,13129346,76.9,170744
жилая,квартира,ЮВАО,13515875,94.3,143357
жилая,квартира,ЮВАО,11807755,83.7,141139
жилая,квартира,ЮВАО,12510224,73.6,169940
жилая,квартира,ЮВАО,9424111,65.9,143061
жилая,квартира,ЮВАО,11783105,68.1,173150
жилая,квартира,ЮВАО,14950664,110.8,134902
жилая,квартира,ЮВАО,16385469,75.6,216841
жилая,квартира,ЮВАО,13415376,90.1,148882
жилая,квартира,ЮВАО,7373656,44.5,165681
жилая,квартира,ЮВАО,14468260,78.2,185113
жилая,квартира,ЮВАО,9287957,73.7,126061
жилая,квартира,ЮВАО,9991408,59.3,168465
жилая,квартира,ЮВАО,11536505,58.7,196403
жилая,квартира,ЮВАО,9727088,63.1,154063
жилая,квартира,ЮВАО,14299578,86.5,165265
жилая,квартира,ЮВАО,12211225,75.0,162763
жилая,квартира,ЮВАО,12560479,66.7,188344
жилая,квартира,ЮВАО,9935531,62.0,160312
жилая,квартира,ЮВАО,13188146,83.8,157432
жилая,квартира,ЮВАО,11648527,67.0,173914
жилая,квартира,ЮВАО,12152609,92.8,131005
жилая,квартира,ЮВАО,7743296,56.0,138396
жилая,квартира,ЮВАО,11129553,78.9,141027
жилая,квартира,ЮВАО,7884913,57.3,137717
жилая,квартира,ЮВАО,12775901,68.9,185329
жилая,квартира,ЮВАО,15879417,84.7,187514
жилая,квартира,ЮВАО,13331449,91.2,146213
жилая,квартира,ЮВАО,8503682,58.6,145186
жилая,квартира,ЮВАО,8319533,69.9,118998
жилая,квартира,ЮВАО,15271397,116.3,131278
жилая,квартира,ЮВАО,8808287,74.0,119036
жилая,квартира,ЮВАО,15488527,71.0,218099
жилая,квартира,ЮВАО,8909132,61.7,144318
жилая,квартира,ЮВАО,10709361,82.3,130137
жилая,квартира,ЮВАО,9639599,63.7,151241
жилая,квартира,ЮВАО,8042215,54.1,148741
жилая,квартира,ЮВАО,12774883,98.7,129381
жилая,квартира,ЮВАО,13224182,96.4,137166
жилая,квартира,ЮВАО,9847223,54.2,181794
жилая,квартира,ЮВАО,9551549,79.6,119978
жилая,квартира,ЮВАО,9026132,60.9,148201
жилая,квартира,ЮВАО,12004102,72.6,165287
жилая,квартира,ЮВАО,14375649,85.2,168721
жилая,квартира,ЮВАО,17470718,88.9,196625
жилая,квартира,ЮВАО,7472924,69.3,107795
жилая,квартира,ЮВАО,15556108,83.8,185594
жилая,квартира,ЮВАО,9519026,62.8,151473
жилая,квартира,ЮВАО,16040307,95.3,168379
жилая,квартира,ЮВАО,10774085,72.0,149592
жилая,квартира,ЮВАО,16870116,92.5,182388
жилая,квартира,ЮВАО,9213175,62.8,146672
жилая,квартира,ЮВАО,8529603,66.6,128125
жилая,квартира,ЮВАО,23981045,110.1,217870
жилая,квартира,ЮВАО,12604501,92.7,135936
жилая,квартира,ЮВАО,9378769,64.8,144640
жилая,квартира,ЮВАО,8951308,67.9,131902
жилая,квартира,ЮВАО,6920944,54.5,126936
жилая,квартира,ЮВАО,10613445,77.9,136307
жилая,квартира,ЮВАО,14050712,67.0,209754
жилая,квартира,ЮВАО,15827575,121.2,130641
жилая,квартира,ЮВАО,11695280,68.2,171476
жилая,квартира,ЮВАО,8591830,54.9,156502
жилая,квартира,ЮВАО,14229398,83.8,169878
жилая,квартира,ЮВАО,16587436,89.9,184496
жилая,квартира,ЮВАО,11087687,77.6,142932
жилая,квартира,ЮВАО,12375374,84.5,146476
жилая,квартира,ЮВАО,10992982,78.0,140908
жилая,квартира,ЮВАО,10867554,78.4,138594
жилая,квартира,ЮВАО,7194745,59.8,120304
жилая,квартира,ЮВАО,10482069,59.0,177551
жилая,квартира,ЮВАО,19306158,93.1,207294
жилая,квартира,ЮВАО,9621565,69.1,139197
жилая,квартира,ЮВАО,14487346,80.7,179489
жилая,квартира,ЮВАО,7254820,67.6,107396
жилая,квартира,ЮВАО,9374221,61.6,152282
жилая,квартира,ЮВАО,11492911,67.2,170958
жилая,квартира,ЮВАО,12332049,76.7,160804
жилая,квартира,ЮВАО,17782339,90.9,195539
жилая,квартира,ЮВАО,16953253,88.4,191870
жилая,квартира,ЮВАО,14054139,100.0,140603
жилая,квартира,ЮВАО,10744055,57.9,185468
жилая,квартира,ЮВАО,9865450,68.3,144502
жилая,квартира,ЮВАО,10068766,67.5,149237
жилая,квартира,ЮВАО,14049967,91.4,153638
жилая,квартира,ЮВАО,13152573,89.5,146885
жилая,квартира,ЮВАО,16546118,75.0,220476
жилая,квартира,ЮВАО,12356123,70.6,174914
жилая,квартира,ЮВАО,8829014,83.8,105346
жилая,квартира,ЮВАО,14622447,108.1,135289
жилая,квартира,ЮВАО,10657933,63.9,166781
жилая,квартира,ЮВАО,10760665,82.3,130695
жилая,квартира,ЮВАО,9777705,86.8,112583
жилая,квартира,ЮВАО,12963695,90.9,142643
жилая,квартира,ЮВАО,11761960,74.2,158458
жилая,квартира,ЮВАО,14211611,82.8,171543
жилая,квартира,ЮВАО,13129449,65.2,201481
жилая,квартира,ЮВАО,12966198,90.5,143261
жилая,апартаменты,ЮВАО,11152370,66.5,167670
жилая,апартаменты,ЮВАО,6310328,33.5,188345
жилая,апартаменты,ЮВАО,13651413,65.1,209583
жилая,апартаменты,ЮВАО,9892798,71.2,138889
жилая,апартаменты,ЮВАО,9188879,55.1,166680
жилая,апартаменты,ЮВАО,11225856,69.5,161451
жилая,апартаменты,ЮВАО,12259103,54.3,225909
жилая,апартаменты,ЮВАО,9025270,46.4,194636
жилая,апартаменты,ЮВАО,8931576,51.4,173605
жилая,апартаменты,ЮВАО,9775566,55.4,176562
жилая,апартаменты,ЮВАО,7949423,59.9,132696
жилая,апартаменты,ЮВАО,7124786,50.9,139920
жилая,апартаменты,ЮВАО,11048546,59.2,186575
жилая,апартаменты,ЮВАО,6298724,49.6,126872
жилая,апартаменты,ЮВАО,10724421,67.2,159705
жилая,апартаменты,ЮВАО,7454352,47.4,157236
жилая,апартаменты,ЮВАО,7780458,33.2,234305
жилая,апартаменты,ЮВАО,9446391,48.2,196173
жилая,апартаменты,ЮВАО,8778291,50.8,172815
жилая,апартаменты,ЮВАО,6157485,35.8,172189
жилая,апартаменты,ЮВАО,15202545,64.3,236404
жилая,апартаменты,ЮВАО,10187660,57.2,178227
жилая,апартаменты,ЮВАО,13978697,59.2,236123
жилая,апартаменты,ЮВАО,12265608,54.6,224516
жилая,апартаменты,ЮВАО,14756595,72.5,203454
жилая,апартаменты,ЮВАО,10126591,44.5,227613
жилая,апартаменты,ЮВАО,9859397,50.9,193556
жилая,апартаменты,ЮВАО,10825102,52.4,206722
жилая,апартаменты,ЮВАО,11860765,62.8,188914
жилая,апартаменты,ЮВАО,12868523,50.5,254982
жилая,апартаменты,ЮВАО,6356835,41.3,153739
жилая,комната,ЮВАО,1649435,19.8,83095
жилая,комната,ЮВАО,1260395,16.5,76266
жилая,комната,ЮВАО,1288586,12.7,101106
жилая,комната,ЮВАО,1376919,14.4,95783
жилая,комната,ЮВАО,1561675,18.3,85495
жилая,комната,ЮВАО,1249717,17.5,71379
жилая,комната,ЮВАО,1227264,16.4,74801
жилая,комната,ЮВАО,1373402,13.4,102221
жилая,комната,ЮВАО,1398857,15.6,89849
жилая,комната,ЮВАО,1861534,19.7,94379
жилая,комната,ЮВАО,1897879,21.4,88855
жилая,комната,ЮВАО,1568134,17.7,88527
жилая,комната,ЮВАО,922822,13.2,70089
жилая,комната,ЮВАО,1704779,18.1,94428
жилая,комната,ЮВАО,1560064,17.7,88059
жилая,комната,ЮВАО,1692610,16.4,102958
жилая,комната,ЮВАО,1385915,15.7,88492
жилая,комната,ЮВАО,1717707,17.4,98529
жилая,комната,ЮВАО,1448974,19.1,75992
жилая,комната,ЮВАО,1524479,16.8,90703
жилая,дом,ЮВАО,39733359,171.7,231442
жилая,дом,ЮВАО,78112500,222.6,350906
жилая,дом,ЮВАО,53703347,219.6,244587
жилая,дом,ЮВАО,56520966,161.9,349149
жилая,дом,ЮВАО,72548931,215.9,336043
жилая,дом,ЮВАО,53279820,199.1,267596
жилая,дом,ЮВАО,35781231,191.2,187148
жилая,дом,ЮВАО,38504380,150.6,255619
жилая,дом,ЮВАО,65962504,275.8,239195
жилая,дом,ЮВАО,60523231,188.5,321014
жилая,дом,ЮВАО,34741181,144.8,239979
жилая,дом,ЮВАО,37862689,132.0,286887
жилая,дом,ЮВАО,31890836,178.1,179084
жилая,дом,ЮВАО,46721175,215.3,217035
жилая,дом,ЮВАО,33430677,188.1,177681
жилая,таунхаус,ЮВАО,30965005,107.2,288734
жилая,таунхаус,ЮВАО,28132789,99.9,281485
жилая,таунхаус,ЮВАО,28136290,110.9,253732
жилая,таунхаус,ЮВАО,25996862,113.7,228563
жилая,таунхаус,ЮВАО,26725389,94.6,282465
жилая,таунхаус,ЮВАО,21058633,98.6,213518
жилая,таунхаус,ЮВАО,35109504,118.6,295984
жилая,таунхаус,ЮВАО,28314688,117.0,242066
жилая,таунхаус,ЮВАО,22880290,139.1,164443
жилая,таунхаус,ЮВАО,20143477,104.4,192924
коммерческая,офис,ЮВАО,15261632,285.3,80000
коммерческая,офис,ЮВАО,8968606,130.2,80000
коммерческая,офис,ЮВАО,21086063,268.1,80000
коммерческая,офис,ЮВАО,10394477,208.9,80000
коммерческая,офис,ЮВАО,11986411,217.5,80000
коммерческая,офис,ЮВАО,11732901,188.8,80000
коммерческая,офис,ЮВАО,20038520,316.2,80000
коммерческая,офис,ЮВАО,18730754,391.5,80000
коммерческая,офис,ЮВАО,24809037,291.4,80000
коммерческая,офис,ЮВАО,15291095,215.9,80000
коммерческая,офис,ЮВАО,18525351,247.3,80000
коммерческая,офис,ЮВАО,10658026,214.9,80000
коммерческая,офис,ЮВАО,20940795,316.7,80000
коммерческая,офис,ЮВАО,17170617,208.2,80000
коммерческая,офис,ЮВАО,11082259,211.5,80000
коммерческая,офис,ЮВАО,21027219,294.8,80000
коммерческая,офис,ЮВАО,28367184,453.6,80000
коммерческая,офис,ЮВАО,14813292,282.9,80000
коммерческая,офис,ЮВАО,24288053,283.0,80000
коммерческая,офис,ЮВАО,26153468,332.0,80000
коммерческая,торговое помещение,ЮВАО,14892133,178.1,120000
коммерческая,торговое помещение,ЮВАО,19267001,166.4,120000
коммерческая,торговое помещение,ЮВАО,15656434,154.9,119999
коммерческая,торговое помещение,ЮВАО,18382629,224.4,120000
коммерческая,торговое помещение,ЮВАО,20241514,192.0,120000
коммерческая,торговое помещение,ЮВАО,10536578,131.9,120000
коммерческая,торговое помещение,ЮВАО,19768515,178.9,119999
коммерческая,торговое помещение,ЮВАО,20980070,195.4,120000
коммерческая,торговое помещение,ЮВАО,18878518,160.4,120000
коммерческая,торговое помещение,ЮВАО,20664290,163.8,119999
коммерческая,торговое помещение,ЮВАО,17443402,138.0,120000
коммерческая,торговое помещение,ЮВАО,22183455,178.9,120000
коммерческая,торговое помещение,ЮВАО,10458429,121.5,120000
коммерческая,торговое помещение,ЮВАО,8763570,96.3,120000
коммерческая,торговое помещение,ЮВАО,15584531,146.4,120000
коммерческая,склад,ЮВАО,16574545,424.7,40000
коммерческая,склад,ЮВАО,34738873,1136.3,40000
коммерческая,склад,ЮВАО,22264909,841.5,40000
коммерческая,склад,ЮВАО,40235613,1395.8,40000
коммерческая,склад,ЮВАО,33725016,1164.3,40000
коммерческая,склад,ЮВАО,54222676,1458.7,40000
коммерческая,склад,ЮВАО,36524164,1213.0,40000
коммерческая,склад,ЮВАО,20386091,584.3,40000
коммерческая,склад,ЮВАО,50812564,1264.4,40000
коммерческая,склад,ЮВАО,58288627,1562.6,40000
коммерческая,производственное помещение,ЮВАО,40724947,1092.9,50000
коммерческая,производственное помещение,ЮВАО,46940374,1191.0,50000
коммерческая,производственное помещение,ЮВАО,38794898,766.6,50000
коммерческая,производственное помещение,ЮВАО,40428507,867.2,50000
коммерческая,производственное помещение,ЮВАО,51549144,1015.6,50000
коммерческая,производственное помещение,ЮВАО,25438425,794.3,50000
коммерческая,производственное помещение,ЮВАО,19513375,524.9,50000
коммерческая,производственное помещение,ЮВАО,35554160,791.0,50000
коммерческая,готовый бизнес,ЮВАО,2362525,0.0,0
коммерческая,готовый бизнес,ЮВАО,3123193,0.0,0
коммерческая,готовый бизнес,ЮВАО,3095990,0.0,0
коммерческая,готовый бизнес,ЮВАО,5080414,0.0,0
коммерческая,готовый бизнес,ЮВАО,3170999,0.0,0
коммерческая,готовый бизнес,ЮВАО,6088908,0.0,0
коммерческая,готовый бизнес,ЮВАО,2061553,0.0,0
земля,участок,ЮВАО,3323402,613.0,5421
земля,участок,ЮВАО,3819778,901.5,4237
земля,участок,ЮВАО,2687345,728.7,3687
земля,участок,ЮВАО,3356023,878.5,3820
земля,участок,ЮВАО,4556696,1013.5,4496
земля,участок,ЮВАО,4707781,1033.3,4556
земля,участок,ЮВАО,3496901,590.4,5922
земля,участок,ЮВАО,3531810,763.0,4628
земля,участок,ЮВАО,3214274,686.4,4682
земля,участок,ЮВАО,5997587,1065.2,5630
прочая,гараж,ЮВАО,924582,29.3,31536
прочая,гараж,ЮВАО,901865,26.1,34491
прочая,гараж,ЮВАО,909598,20.4,44646
прочая,гараж,ЮВАО,858592,23.7,36158
прочая,гараж,ЮВАО,905400,18.8,48043
прочая,гараж,ЮВАО,816595,27.3,29861
прочая,гараж,ЮВАО,832741,22.9,36383
прочая,гараж,ЮВАО,818875,19.7,41640
прочая,машиноместо,ЮВАО,422227,,0
прочая,машиноместо,ЮВАО,406774,,0
прочая,машиноместо,ЮВАО,464236,,0
прочая,машиноместо,ЮВАО,409091,,0
прочая,машиноместо,ЮВАО,390833,,0
прочая,машиноместо,ЮВАО,427279,,0
прочая,машиноместо,ЮВАО,387353,,0
жилая,квартира,ЮАО,8035891,61.3,131064
жилая,квартира,ЮАО,10009783,52.5,190523
жилая,квартира,ЮАО,13118289,87.1,150674
жилая,квартира,ЮАО,11317225,58.1,194734
жилая,квартира,ЮАО,11118644,96.6,115067
жилая,квартира,ЮАО,13271236,86.1,154146
жилая,квартира,ЮАО,12057209,75.3,160151
жилая,квартира,ЮАО,11465542,66.6,172044
жилая,квартира,ЮАО,11091989,58.9,188311
жилая,квартира,ЮАО,17133526,75.3,227392
жилая,квартира,ЮАО,8422006,59.5,141432
жилая,квартира,ЮАО,5940939,42.3,140346
жилая,квартира,ЮАО,9415632,52.9,178147
жилая,квартира,ЮАО,11064686,86.0,128665
жилая,квартира,ЮАО,7812788,62.8,124381
жилая,квартира,ЮАО,13936655,69.0,201863
жилая,квартира,ЮАО,10850721,83.9,129348
жилая,квартира,ЮАО,16361521,92.3,177352
жилая,квартира,ЮАО,10881545,70.7,153815
жилая,квартира,ЮАО,13171203,88.1,149430
жилая,квартира,ЮАО,9080579,59.3,153106
жилая,квартира,ЮАО,6652224,57.3,116067
жилая,квартира,ЮАО,17648819,86.7,203633
жилая,квартира,ЮАО,16552229,84.8,195103
жилая,квартира,ЮАО,10604269,68.7,154409
жилая,квартира,ЮАО,11089830,69.8,158828
жилая,квартира,ЮАО,15630343,80.4,194424
жилая,квартира,ЮАО,8805272,74.1,118830
жилая,квартира,ЮАО,9256773,60.7,152527
жилая,квартира,ЮАО,10122103,71.7,141228
жилая,квартира,ЮАО,9277567,72.9,127209
жилая,квартира,ЮАО,8754077,53.9,162425
жилая,квартира,ЮАО,14056599,67.8,207428
жилая,квартира,ЮАО,12028834,96.0,125310
жилая,квартира,ЮАО,7136993,62.1,114952
жилая,квартира,ЮАО,15403421,84.9,181441
жилая,квартира,ЮАО,14174589,98.8,143453
жилая,квартира,ЮАО,11365706,78.7,144342
жилая,квартира,ЮАО,9877135,66.2,149217
жилая,квартира,ЮАО,12082167,67.5,179002
жилая,квартира,ЮАО,7839878,55.6,140898
жилая,квартира,ЮАО,18200154,91.5,198941
жилая,квартира,ЮАО,20956322,90.5,231453
жилая,квартира,ЮАО,13745273,86.2,159499
жилая,квартира,ЮАО,10278246,89.5,114829
жилая,квартира,ЮАО,14922951,90.3,165215
жилая,квартира,ЮАО,11785832,72.9,161564
жилая,квартира,ЮАО,11660405,65.2,178772
жилая,квартира,ЮАО,12099809,68.9,175614
жилая,квартира,ЮАО,12470999,54.3,229796
жилая,квартира,ЮАО,9867192,79.3,124373
жилая,квартира,ЮАО,5607109,37.0,151447
жилая,квартира,ЮАО,7113818,63.2,112502
жилая,квартира,ЮАО,14231615,85.9,165622
жилая,квартира,ЮАО,15657352,85.1,184029
жилая,квартира,ЮАО,10713044,84.4,126934
жилая,квартира,ЮАО,6449696,41.2,156618
жилая,квартира,ЮАО,11467379,65.1,176212
жилая,квартира,ЮАО,11967520,87.9,136093
жилая,квартира,ЮАО,10466318,75.2,139187
жилая,квартира,ЮАО,9693200,65.3,148373
жилая,квартира,ЮАО,18111898,78.2,231736
жилая,квартира,ЮАО,14634237,94.5,154836
жилая,квартира,ЮАО,11541627,69.7,165602
жилая,квартира,ЮАО,9185188,50.6,181591
жилая,квартира,ЮАО,8810557,72.0,122308
жилая,квартира,ЮАО,8401528,40.3,208561
жилая,квартира,ЮАО,17631785,94.9,185752
жилая,квартира,ЮАО,8018199,63.9,125463
жилая,квартира,ЮАО,9515389,53.2,178739
жилая,квартира,ЮАО,11681350,75.7,154243
жилая,квартира,ЮАО,16372155,74.6,219447
жилая,квартира,ЮАО,16231762,71.2,227917
жилая,квартира,ЮАО,12338617,85.4,144563
жилая,квартира,ЮАО,11244624,80.1,140451
жилая,квартира,ЮАО,8966141,67.0,133815
жилая,квартира,ЮАО,8785162,58.2,151054
жилая,квартира,ЮАО,15271578,77.9,196039
жилая,квартира,ЮАО,7959022,55.9,142419
жилая,квартира,ЮАО,14788796,80.9,182878
жилая,квартира,ЮАО,17018149,97.6,174389
жилая,квартира,ЮАО,17743345,98.1,180861
жилая,квартира,ЮАО,9479328,82.5,114863
жилая,квартира,ЮАО,7481243,48.9,153120
жилая,квартира,ЮАО,9521323,85.3,111617
жилая,квартира,ЮАО,19075348,89.6,213002
жилая,квартира,ЮАО,14846511,86.5,171577
жилая,квартира,ЮАО,11443345,75.6,151436
жилая,квартира,ЮАО,9552912,68.8,138882
жилая,квартира,ЮАО,9942452,76.4,130141
жилая,квартира,ЮАО,9166416,74.5,123019
жилая,квартира,ЮАО,8960238,72.7,123264
жилая,квартира,ЮАО,10346912,68.2,151785
жилая,квартира,ЮАО,14799583,73.5,201253
жилая,квартира,ЮАО,15262675,91.7,166487
жилая,квартира,ЮАО,16026465,88.0,182176
жилая,квартира,ЮАО,12043132,87.4,137803
жилая,квартира,ЮАО,8956963,59.9,149578
жилая,квартира,ЮАО,16475451,83.1,198157
жилая,квартира,ЮАО,17286202,95.4,181220
жилая,квартира,ЮАО,12493741,83.4,149718
жилая,квартира,ЮАО,16953696,89.1,190320
жилая,квартира,ЮАО,9823949,70.6,139213
жилая,квартира,ЮАО,12410901,74.3,166959
жилая,квартира,ЮАО,15244797,78.6,193875
жилая,квартира,ЮАО,8282481,52.8,156800
жилая,квартира,ЮАО,11752132,68.3,172093
жилая,квартира,ЮАО,14761456,95.0,155370
жилая,квартира,ЮАО,20646475,106.1,194685
жилая,квартира,ЮАО,13152983,75.3,174670
жилая,квартира,ЮАО,16642996,76.8,216590
жилая,квартира,ЮАО,13778240,69.9,197190
жилая,апартаменты,ЮАО,9272165,45.7,202735
жилая,апартаменты,ЮАО,11063876,47.9,230795
жилая,апартаменты,ЮАО,7407118,45.6,162590
жилая,апартаменты,ЮАО,7132747,42.9,166260
жилая,апартаменты,ЮАО,11672111,53.8,217021
жилая,апартаменты,ЮАО,12423062,45.7,272022
жилая,апартаменты,ЮАО,11994762,52.3,229487
жилая,апартаменты,ЮАО,7116939,47.0,151538
жилая,апартаменты,ЮАО,8818941,47.4,185898
жилая,апартаменты,ЮАО,18518792,69.9,264913
жилая,апартаменты,ЮАО,7289044,54.9,132649
жилая,апартаменты,ЮАО,10230470,56.1,182202
жилая,апартаменты,ЮАО,12038446,55.4,217176
жилая,апартаменты,ЮАО,8664177,50.1,172935
жилая,апартаменты,ЮАО,8098278,53.2,152310
жилая,апартаменты,ЮАО,9984003,68.3,146207
жилая,апартаменты,ЮАО,5577042,43.0,129626
жилая,апартаменты,ЮАО,7659492,41.4,185171
жилая,апартаменты,ЮАО,9355503,42.4,220871
жилая,апартаменты,ЮАО,8329588,52.9,157475
жилая,апартаменты,ЮАО,10421529,59.1,176445
жилая,апартаменты,ЮАО,10900037,65.4,166556
жилая,апартаменты,ЮАО,9296037,57.3,162263
жилая,апартаменты,ЮАО,13874703,55.9,248375
жилая,апартаменты,ЮАО,10401467,59.4,175050
жилая,апартаменты,ЮАО,7012208,43.5,161016
жилая,апартаменты,ЮАО,8651026,50.6,171032
жилая,апартаменты,ЮАО,8229332,42.9,191621
жилая,комната,ЮАО,1179145,15.8,74586
жилая,комната,ЮАО,1486311,17.6,84576
жилая,комната,ЮАО,1630248,18.8,86754
жилая,комната,ЮАО,1593742,17.8,89697
жилая,комната,ЮАО,1808658,16.7,108284
жилая,комната,ЮАО,1641894,18.0,91152
жилая,комната,ЮАО,1334063,13.4,99249
жилая,комната,ЮАО,1546929,19.2,80385
жилая,комната,ЮАО,1456202,15.4,94498
жилая,комната,ЮАО,2012748,18.6,108037
жилая,комната,ЮАО,1536083,16.6,92479
